### Overall table containing GO terms and expression data
#OG_name = Ortholog ID
#iso_names = transcript IDs
#Topblasteval = e-value of top blast hit
#TopblastACC = accession number of top blast hit
#GO_ID = annotated GO-term IDs
#GO_desc = annotated GO-term descriptions
#best_hits_desc	= blast hit descriptions
#Drosophila_gene_names = Drosophila ortholog(s)
#WB_convergent = convergent expression in whole body samples. 1 = YES, 0 = NO 
#RT_convergent = convergent expression in reproductive tract samples. 1 = YES, 0 = NO 
#LG_convergent = convergent expression in leg samples. 1 = YES, 0 = NO 
#exp_in_WB = expressed in whole body samples
#exp_in_RT = expressed in reproductive tract samples	
#exp_in_LG = expressed in leg samples samples
#WB_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in whole-body samples (see ms) 
#WB_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in whole-body samples (see ms) 
#WB_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in whole-body samples
#WB_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in whole-body samples
#WB_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in whole-body samples
#WB_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in whole-body samples	
#WB_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in whole-body samples
#RT_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in reproductive tract samples (see ms) 
#RT_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in reproductive tract samples (see ms) 
#RT_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in reproductive tract samples
#RT_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in reproductive tract samples
#RT_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in reproductive tract samples
#RT_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in reproductive tract samples	
#RT_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in reproductive tract samples
#LG_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in leg samples (see ms) 
#LG_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in leg samples (see ms) 
#LG_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in leg samples
#LG_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in leg samples
#LG_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in leg samples
#LG_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in leg samples	
#LG_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in leg samples
OG_name	iso_names	Topblasteval	TopblastACC	GO_ID	GO_desc	best_hits_desc	Drosophila_gene_names	WB_convergent	RT_convergent	LG_convergent	exp_in_WB	exp_in_RT	exp_in_LG	WB_overall_eff_FDR	WB_rep_mode_by_sppair_FDR	WB_Tbi-Tte_logFC	WB_Tce-Tms_logFC	WB_Tcm-Tsi_logFC	WB_Tpa-Tge_logFC	WB_Tps-Tdi_logFC	RT_overall_eff_FDR	RT_rep_mode_by_sppair_FDR	RT_Tbi-Tte_logFC	RT_Tce-Tms_logFC	RT_Tcm-Tsi_logFC	RT_Tpa-Tge_logFC	RT_Tps-Tdi_logFC	LG_overall_eff_FDR	LG_rep_mode_by_sppair_FDR	LG_Tbi-Tte_logFC	LG_Tce-Tms_logFC	LG_Tcm-Tsi_logFC	LG_Tpa-Tge_logFC	LG_Tps-Tdi_logFC
OG-1007	Tbi_TRINITY_DN27076_c0_g1_i1;Tte_TRINITY_DN7572_c0_g1_i1;Tce_TRINITY_DN96464_c0_g1_i1;Tms_TRINITY_DN12513_c0_g1_i1;Tcm_TRINITY_DN96961_c0_g1_i1;Tsi_TRINITY_DN12473_c0_g1_i1;Tpa_TRINITY_DN130411_c0_g1_i1;Tge_TRINITY_DN43163_c0_g1_i1;Tps_TRINITY_DN82584_c0_g1_i1;Tdi_TRINITY_DN30748_c0_g2_i1	1.60E-10	AAX58700.1;NP_611241.2;AAF57819.3;A1ZAX0.2	GO:0002121;GO:0007192;GO:0007212;GO:0007217;GO:0007218;GO:0007615;GO:0009755;GO:0016543;GO:0016545;GO:0016546;GO:0048812;GO:0060180	"inter-male aggressive behavior;adenylate cyclase-activating serotonin receptor signaling pathway;dopamine receptor signaling pathway;tachykinin receptor signaling pathway;neuropeptide signaling pathway;anesthesia-resistant memory;hormone-mediated signaling pathway;male courtship behavior, orientation prior to leg tapping and wing vibration;male courtship behavior, veined wing vibration;male courtship behavior, proboscis-mediated licking;neuron projection morphogenesis;female mating behavior"	CCHamide-1 receptor;Neuropeptide CCHamide-1 receptor;G-protein coupled receptor;CG30340;CCHamide-2 receptor;Neuropeptide CCHamide-2 receptor;IP11785p;Tachykinin-like peptides receptor 86C Short=NKD;Tachykinin-like receptor at 86C;IP02824p;ETHR;putative ETH receptor splicing variant a;5-hydroxytryptamine (serotonin) receptor 7;5-hydroxytryptamine receptor 1 Short=5-HT receptor 5HT-dro Serotonin receptor 1;5HT-dro serotonin receptor;LD04507p;dopamine 2-like receptor DD2R-506;dopamine 2-like receptor	5-HT7;TkR86C;ETHR;Dop2R;CCHa2-R;CCHa1-R;CG30340	0	0	1	1	0	1	0.756614086	0.134256286	0.237857776	-1.214973803	0.394228676	0.312603423	1.392716737	NA	NA	NA	NA	NA	NA	NA	0.026421321	0.085980308	-0.361059625	-1.570831323	-0.15397838	-0.172784361	-0.303198021
OG-1008	Tbi_TRINITY_DN70511_c0_g1_i1;Tte_TRINITY_DN22031_c0_g6_i1;Tce_TRINITY_DN94989_c0_g1_i1;Tms_TRINITY_DN29650_c0_g1_i1;Tcm_TRINITY_DN105742_c0_g2_i3;Tsi_TRINITY_DN31044_c4_g1_i2;Tpa_TRINITY_DN141672_c1_g1_i1;Tge_TRINITY_DN47624_c1_g1_i1;Tps_TRINITY_DN94451_c0_g1_i4;Tdi_TRINITY_DN31873_c2_g5_i1	0.00E+00	AAF54707.2;AAF54708.2;AAF54709.2;ACQ99838.1;NP_731643.2;NP_731644.2;AAM11044.1;AAO41545.1;NP_650121.1;NP_788640.1	GO:0009058;GO:0070189	biosynthetic process;kynurenine metabolic process	CG6950;GH08974p;FI04487p;CG1461;HL07974p;CG1640;AT04676p;CG6321;LD15494p	CG1640;CG6950;CG1461;CG6321	0	0	0	1	1	1	0.882826461	0.00269511	0.394136063	-0.906380376	0.999314456	-0.214200136	-0.551055839	0.769178922	0.918363106	-0.009681839	0.384787494	0.30933173	-0.10121255	-0.078659373	0.371599153	0.000138009	0.05771184	-1.145821397	0.18773063	0.48387937	-0.313980996
OG-1009	Tbi_TRINITY_DN70195_c6_g2_i1;Tte_TRINITY_DN29167_c9_g8_i1;Tce_TRINITY_DN106960_c1_g1_i2;Tms_TRINITY_DN25017_c0_g1_i1;Tcm_TRINITY_DN104342_c2_g1_i1;Tsi_TRINITY_DN28988_c0_g2_i2;Tpa_TRINITY_DN139637_c2_g5_i2;Tge_TRINITY_DN41207_c0_g2_i2;Tps_TRINITY_DN92656_c4_g1_i1;Tdi_TRINITY_DN22787_c0_g1_i2	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0.236939723	0.091661917	0.200285329	-1.550293937	-0.281800625	-0.133684747	-0.270143757	0.000332665	2.31E-15	0.060648095	-2.290218309	-0.356953293	-0.273743061	0.304622638	0.877689842	2.36E-10	1.402606746	-2.413712432	0.291604851	0.703795581	-0.165060897
OG-101	Tbi_TRINITY_DN70054_c0_g1_i1;Tte_TRINITY_DN30556_c0_g1_i1;Tce_TRINITY_DN94275_c0_g1_i1;Tms_TRINITY_DN24347_c0_g1_i2;Tcm_TRINITY_DN105255_c0_g1_i1;Tsi_TRINITY_DN29756_c0_g1_i2;Tpa_TRINITY_DN141595_c1_g2_i2;Tge_TRINITY_DN47238_c0_g1_i1;Tps_TRINITY_DN94912_c0_g1_i1;Tdi_TRINITY_DN32168_c0_g1_i1	7.60E-113	NP_723583.1;AAN10750.1;NP_001188777.1;ADV37027.1	GO:0016567;GO:0046425;GO:0051297	protein ubiquitination;regulation of JAK-STAT cascade;centrosome organization	CCR4-NOT transcription complex subunit 4;RE04975p	Cnot4	0	0	0	1	1	1	0.492584838	0.520033591	-0.001434015	-0.616529566	0.095397009	-0.15148394	-0.198283295	0.994742916	0.939307791	0.146928235	-0.000292238	0.032193714	-0.367786434	0.178112612	0.505825141	4.64E-06	0.590129428	-0.922760126	0.102133949	0.72965846	-0.083927673
OG-1010	Tbi_TRINITY_DN62802_c0_g1_i1;Tte_TRINITY_DN12551_c0_g1_i1;Tce_TRINITY_DN81537_c0_g1_i1;Tms_TRINITY_DN20728_c0_g1_i1;Tcm_TRINITY_DN41170_c0_g1_i1;Tsi_TRINITY_DN19380_c0_g1_i1;Tpa_TRINITY_DN131304_c1_g1_i1;Tge_TRINITY_DN7463_c0_g1_i1;Tps_TRINITY_DN62507_c0_g1_i1;Tdi_TRINITY_DN14427_c0_g1_i1	1.60E-128	NP_476927.1;AAF58994.1;AAL13957.1;Q07886.2	GO:0000381;GO:0008283;GO:0016049;GO:0016246;GO:0019233;GO:0019730;GO:0022008;GO:0040018;GO:0042254;GO:0050688	"regulation of alternative mRNA splicing, via spliceosome;cell proliferation;cell growth;RNA interference;sensory perception of pain;antimicrobial humoral response;neurogenesis;positive regulation of multicellular organism growth;ribosome biogenesis;regulation of defense response to virus"	"DEAD box protein 45A;Probable ATP-dependent RNA helicase Dbp45A Short=DEAD box protein 45A;LD47509p;DEAD-box protein;CG9253;FI20110p1;Rs1;LD15481p;CG6227;LD41277p;unknown;pitchoune;Probable ATP-dependent RNA helicase pitchoune;RE48840p;LD46167p;CG10077;GH10652p;BChain B, Structural Basis For Rna Unwinding By The Dead-Box Protein Drosophila Vasa;CChain C, Structural Basis For Rna Unwinding By The Dead-Box Protein Drosophila Vasa;DChain D, Structural Basis For Rna Unwinding By The Dead-Box Protein Drosophila Vasa;Rm62;RE68337p;LP18603p"	Rm62;CG6227;pit;Rs1;Dbp45A;CG10077;CG9253	0	0	0	1	1	1	0.002778313	0.000153213	1.132006775	-0.016694792	-0.032034217	1.156507695	0.010238992	5.63E-06	1.02E-05	0.369382284	0.169482619	0.267550076	1.584431904	0.166906174	6.87E-08	6.90E-08	2.009733515	0.04910868	0.34749829	0.617201694	0.295677789
OG-1011	Tbi_TRINITY_DN60212_c0_g1_i1;Tte_TRINITY_DN56224_c0_g1_i1;Tce_TRINITY_DN41082_c0_g1_i1;Tms_TRINITY_DN13274_c0_g2_i1;Tcm_TRINITY_DN88084_c0_g3_i1;Tsi_TRINITY_DN26243_c0_g2_i1;Tpa_TRINITY_DN122469_c0_g1_i1;Tge_TRINITY_DN44139_c0_g1_i1;Tps_TRINITY_DN81790_c0_g1_i1;Tdi_TRINITY_DN33247_c0_g1_i1	8.10E-137	AAZ86756.1;AGB95374.1;NP_001096977.1;AGB95375.1;NP_572918.1;NP_001259532.1;NP_001259533.1;ABW09411.1;AAF48312.2	GO:0030727;GO:2000738	germarium-derived female germ-line cyst formation;positive regulation of stem cell differentiation	programmed cell death 4;LD21074p;CG10990-PA;CG10990;hypothetical protein CG10990	Pdcd4	0	0	0	1	1	1	0.634670945	0.698364051	-0.033279675	0.046120519	0.047705579	-0.216550226	-0.293822277	0.91004327	0.542682835	-0.030686537	0.325963047	-0.036556829	-0.221728344	0.072795217	0.898046596	0.967752049	-0.006211616	0.037798357	-0.100663232	0.035275313	-0.040425313
OG-1012	Tbi_TRINITY_DN72104_c3_g2_i1;Tte_TRINITY_DN18854_c0_g1_i1;Tce_TRINITY_DN106549_c1_g1_i1;Tms_TRINITY_DN25835_c0_g2_i1;Tcm_TRINITY_DN101482_c0_g1_i3;Tsi_TRINITY_DN19704_c0_g2_i2;Tpa_TRINITY_DN136379_c0_g2_i3;Tge_TRINITY_DN18811_c0_g1_i1;Tps_TRINITY_DN90783_c0_g1_i4;Tdi_TRINITY_DN19787_c0_g1_i1	1.20E-114	AAB64300.1	GO:0000902;GO:0001745;GO:0006909;GO:0032012;GO:0043547;GO:0046331;GO:0072375	cell morphogenesis;compound eye morphogenesis;phagocytosis;regulation of ARF protein signal transduction;positive regulation of GTPase activity;lateral inhibition;medium-term memory	putative ARF1 GTPase activating protein;ADP-ribosylation factor GTPase activating protein 1;RE63354p;ADP-ribosylation factor GTPase activating protein 3;LD46935p;centaurin gamma 1A;FI09218p;Centaurin-gamma-1A;FI20140p1;LD11783p;CG8243;FI20236p1;centaurin beta 1A;AF254071_1centaurin beta 1A;MIP17913p	ArfGAP3;CenG1A;ArfGAP1;CenB1A;CG8243	0	0	0	1	1	1	0.752336946	0.037027889	-0.061693898	-0.184644783	0.284989656	0.795677116	-0.375368151	0.117441086	0.740662414	-0.144098983	-0.553447615	-0.22358778	-0.360250873	-0.03013877	0.141404667	0.703039568	-0.069799567	0.293730611	0.17803721	0.499109685	0.396100796
OG-1013	Tbi_TRINITY_DN71713_c15_g1_i2;Tte_TRINITY_DN3685_c0_g1_i1;Tce_TRINITY_DN56585_c0_g1_i1;Tms_TRINITY_DN30393_c4_g1_i1;Tcm_TRINITY_DN98657_c0_g2_i2;Tsi_TRINITY_DN4087_c0_g1_i1;Tpa_TRINITY_DN138761_c2_g1_i1;Tge_TRINITY_DN47623_c3_g3_i1;Tps_TRINITY_DN89063_c0_g1_i2;Tdi_TRINITY_DN31371_c2_g1_i1	3.40E-164	AAF50127.2;AAN11911.1;NP_648417.1;NP_729634.1;AAD38571.1	GO:0008535;GO:0051205	respiratory chain complex IV assembly;protein insertion into membrane	CG6404;AF145596_1BcDNA.GH02220;CG4942;LD38503p	CG6404;CG4942	0	0	0	1	1	1	0.789169449	0.169457061	0.219025094	0.19908951	0.408950137	-0.338298781	-0.165230774	0.877590738	0.002906007	-0.029117139	0.730833984	0.06230268	-0.228490544	-0.632570744	0.141798704	0.001561958	0.19852206	0.092035541	0.053537239	-0.33580797	-0.999193596
OG-1014	Tbi_TRINITY_DN67385_c16_g2_i1;Tte_TRINITY_DN29392_c8_g19_i1;Tce_TRINITY_DN100296_c3_g8_i4;Tms_TRINITY_DN2959_c0_g1_i1;Tcm_TRINITY_DN100895_c4_g1_i1;Tsi_TRINITY_DN31103_c1_g5_i1;Tpa_TRINITY_DN143189_c7_g1_i1;Tge_TRINITY_DN47821_c2_g1_i1;Tps_TRINITY_DN89295_c1_g1_i2;Tdi_TRINITY_DN31618_c1_g5_i3	0.00E+00	NP_001014573.1;CAA66798.1;AAX52756.1	GO:0006559;GO:0006726;GO:0006909;GO:0007616;GO:0008049;GO:0008344;GO:0009611;GO:0035220;GO:0040040;GO:0042416;GO:0043052;GO:0048082;GO:0055114;GO:2000274	"L-phenylalanine catabolic process;eye pigment biosynthetic process;phagocytosis;long-term memory;male courtship behavior;adult locomotory behavior;response to wounding;wing disc development;thermosensory behavior;dopamine biosynthetic process;thermotaxis;regulation of adult chitin-containing cuticle pigmentation;oxidation-reduction process;regulation of epithelial cell migration, open tracheal system"	"henna;phenylalanine hydroxylase;Protein henna Phe-4-monooxygenase Phenylalanine-4-hydroxylase Short=PAH Tryptophan 5-hydroxylase Short=TRH Tryptophan 5-monooxygenase;HL08079p;tryptophan hydroxylase;GH12537p;tyrosine hydroxylase;tyrosine hydroxylase type 1, neuronal form;pale;Tyrosine 3-monooxygenase Protein Pale Tyrosine 3-hydroxylase Short=TH;tyrosine hydroxylase type 2, hypodermal form;FI04429p;LP11814p"	ple;Hn	1	0	0	1	1	1	0.022569354	0.347044835	-0.384550473	-0.750352319	-0.043101789	-1.576201031	-1.417902553	0.81595577	0.057424236	0.805447166	0.961267918	-2.085510366	-0.82616748	0.239136862	0.459330748	0.349552719	-0.40321913	0.498469943	0.250982459	1.092125119	-0.144556385
OG-1015	Tbi_TRINITY_DN66828_c0_g1_i1;Tte_TRINITY_DN17006_c0_g2_i1;Tce_TRINITY_DN107438_c0_g1_i2;Tms_TRINITY_DN28114_c0_g1_i1;Tcm_TRINITY_DN99373_c0_g1_i4;Tsi_TRINITY_DN19139_c0_g3_i1;Tpa_TRINITY_DN134783_c0_g1_i1;Tge_TRINITY_DN39579_c0_g1_i2;Tps_TRINITY_DN90133_c0_g1_i5;Tdi_TRINITY_DN26232_c0_g1_i4	7.10E-54	NP_001287223.1;AHN57222.1	GO:0002385;GO:0006470;GO:0007298;GO:0007396;GO:0007422;GO:0007428;GO:0007474;GO:0007561;GO:0008064;GO:0008340;GO:0008360;GO:0008362;GO:0008544;GO:0009306;GO:0010389;GO:0010591;GO:0016318;GO:0016319;GO:0016337;GO:0034599;GO:0035160;GO:0042060;GO:0042127;GO:0043066;GO:0046329;GO:0046529;GO:0046843;GO:0046844;GO:0048615;GO:0050770;GO:0050778;GO:0071907	"mucosal immune response;protein dephosphorylation;border follicle cell migration;suture of dorsal opening;peripheral nervous system development;primary branching, open tracheal system;imaginal disc-derived wing vein specification;imaginal disc eversion;regulation of actin polymerization or depolymerization;determination of adult lifespan;regulation of cell shape;chitin-based embryonic cuticle biosynthetic process;epidermis development;protein secretion;regulation of G2/M transition of mitotic cell cycle;regulation of lamellipodium assembly;ommatidial rotation;mushroom body development;single organismal cell-cell adhesion;cellular response to oxidative stress;maintenance of epithelial integrity, open tracheal system;wound healing;regulation of cell proliferation;negative regulation of apoptotic process;negative regulation of JNK cascade;imaginal disc fusion, thorax closure;dorsal appendage formation;micropyle formation;embryonic anterior midgut (ectodermal) morphogenesis;regulation of axonogenesis;positive regulation of immune response;determination of digestive tract left/right asymmetry"	puckered;SD08157p;Mitogen-activated protein kinase phosphatase 3;Dual specificity protein phosphatase Mpk3 Drosophila MKP3 Short=DMKP3 Mitogen-activated protein kinase phosphatase 3 Short=MAP kinase phosphatase 3 Short=MKP-3;MKP-3-like protein;CG10089;FI14633p;IP21249p;CG15528;MAP kinase-specific phosphatase;AF250380_1MAP kinase phosphatase-1;MIP03953p;RE61580p;AT20689p;slingshot;Protein phosphatase Slingshot;MAP kinase phosphatase;AT10562p;CG7378;FI07537p	puc;ssh;Mkp3;CG10089;Mkp;CG7378;CG15528	0	0	0	1	1	1	0.768805603	0.282148435	0.871646121	0.394505572	-0.204953585	0.30885866	-0.621003353	0.632398611	0.551093222	-0.602194999	0.245867212	-1.16185678	-0.57586345	0.70744726	0.820546843	0.254016828	0.462922833	-0.015473599	-0.475941951	0.230851213	-0.491752204
OG-1016	Tbi_TRINITY_DN67932_c0_g1_i1;Tte_TRINITY_DN10528_c0_g2_i1;Tce_TRINITY_DN95130_c0_g1_i1;Tms_TRINITY_DN23490_c0_g1_i1;Tcm_TRINITY_DN92961_c0_g1_i1;Tsi_TRINITY_DN7732_c0_g1_i1;Tpa_TRINITY_DN140933_c0_g1_i1;Tge_TRINITY_DN10554_c0_g1_i1;Tps_TRINITY_DN84247_c0_g1_i1;Tdi_TRINITY_DN23737_c0_g1_i1	5.70E-138	NP_001036652.1;AAL49019.1;ABI31280.1;EAA46075.1;NP_001036653.1	GO:0032543	mitochondrial translation	mitochondrial ribosomal protein S5;RE47909p	mRpS5	0	0	0	1	1	1	0.449972894	0.101593703	-0.437414563	0.395119297	-0.179573285	-0.395033724	-0.136161262	0.57417677	0.022008503	-0.595396891	0.219853136	0.101126458	0.23102856	-0.36818467	0.110317613	0.429239139	-0.440242251	0.189517003	-0.681378155	-0.379167465	-0.217731328
OG-1017	Tbi_TRINITY_DN44157_c0_g1_i1;Tte_TRINITY_DN6525_c0_g2_i1;Tce_TRINITY_DN93237_c0_g1_i1;Tms_TRINITY_DN19375_c0_g1_i1;Tcm_TRINITY_DN99183_c0_g1_i1;Tsi_TRINITY_DN213_c0_g1_i1;Tpa_TRINITY_DN134096_c0_g1_i1;Tge_TRINITY_DN32800_c0_g1_i1;Tps_TRINITY_DN77105_c0_g2_i1;Tdi_TRINITY_DN29398_c0_g1_i2	5.70E-122	NP_001014529.1;AAM49889.1;AAX52704.1	GO:0006338;GO:0007030;GO:0007095;GO:0007096;GO:0007141;GO:0007286;GO:0007411;GO:0007419;GO:0009267;GO:0009306;GO:0010468;GO:0016070;GO:0016573;GO:0031145;GO:0032436;GO:0035147;GO:0042023;GO:0045926;GO:0051568;GO:0060253;GO:0060438;GO:1900038;GO:1903146	"chromatin remodeling;Golgi organization;mitotic G2 DNA damage checkpoint;regulation of exit from mitosis;male meiosis I;spermatid development;axon guidance;ventral cord development;cellular response to starvation;protein secretion;regulation of gene expression;RNA metabolic process;histone acetylation;anaphase-promoting complex-dependent catabolic process;positive regulation of proteasomal ubiquitin-dependent protein catabolic process;branch fusion, open tracheal system;DNA endoreduplication;negative regulation of growth;histone H3-K4 methylation;negative regulation of glial cell proliferation;trachea development;negative regulation of cellular response to hypoxia;regulation of mitophagy"	"U3 small nuclear riboprotein factor 55K;LD17611p;will die slowly;Protein will die slowly;AF233288_1WDS;EG:BACR25B3.7;RE31658p;cannonball;AChain A, Crystal Structure Of The Nsl1-wds-nsl2 Complex.;CG8064;GH01043p;phospholipase A2 activator protein;SD05646p;transport and golgi organization 4;LD24662p;CG1796;archipelago;F-box/WD repeat-containing protein 7 F-box and WD-40 domain-containing protein 7 Protein archipelago;LD21322p;LD30271p;Protein Notchless;AT08344p;notchless"	ago;wds;can;Tango4;U3-55K;Nle;Plap;CG8064	0	0	1	1	1	1	0.272632003	0.023327258	0.065226666	-0.28531181	0.103771644	1.189344845	0.242112334	0.001855744	0.021864328	0.35409405	0.860483067	0.502279241	1.766507659	-0.093816606	0.006291996	0.43478645	0.724680194	-0.003708236	0.540653479	0.865992101	0.405278235
OG-1018	Tbi_TRINITY_DN42648_c0_g1_i1;Tte_TRINITY_DN9456_c0_g1_i1;Tce_TRINITY_DN81603_c0_g1_i1;Tms_TRINITY_DN29396_c0_g2_i1;Tcm_TRINITY_DN88090_c0_g1_i3;Tsi_TRINITY_DN2483_c0_g1_i1;Tpa_TRINITY_DN120366_c0_g1_i1;Tge_TRINITY_DN37452_c0_g1_i1;Tps_TRINITY_DN89503_c5_g1_i1;Tdi_TRINITY_DN52754_c1_g1_i1	1.80E-112	ADV37759.2;NP_001188677.2	GO:0007424;GO:0007475;GO:0008362;GO:0040005;GO:0044719;GO:0046331	open tracheal system development;apposition of dorsal and ventral imaginal disc-derived wing surfaces;chitin-based embryonic cuticle biosynthetic process;chitin-based cuticle attachment to epithelium;regulation of imaginal disc-derived wing size;lateral inhibition	"CG9572;GH07746p;LP13770p;dumpy;dumpy, A"	dpy	0	0	0	1	0	1	0.816696018	0.917211701	-0.284252675	-0.015212103	0.180276585	-0.138671121	-0.234772803	NA	NA	NA	NA	NA	NA	NA	0.798603634	0.333768232	-1.08443535	-0.123389872	0.07757458	0.353275387	0.258656293
OG-1019	Tbi_TRINITY_DN25108_c0_g1_i1;Tte_TRINITY_DN24447_c0_g1_i1;Tce_TRINITY_DN80853_c0_g1_i2;Tms_TRINITY_DN31741_c3_g7_i4;Tcm_TRINITY_DN97374_c0_g1_i2;Tsi_TRINITY_DN28924_c0_g1_i1;Tpa_TRINITY_DN113369_c0_g1_i1;Tge_TRINITY_DN44220_c0_g1_i1;Tps_TRINITY_DN86357_c0_g1_i1;Tdi_TRINITY_DN28380_c0_g1_i1	6.40E-157	AAF48903.1;AAL13773.1;AHN59887.1;Q9VWN5.1;NP_001285417.1;NP_573338.1	NA	NA	CG7332;Ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog Deubiquitinating enzyme MINDY-3 Protein CARP homolo;LD24478p;CG14142	CG7332	0	0	0	1	1	1	0.38610242	0.058947425	-0.243090819	0.128308537	-0.175248123	0.784590515	0.495076651	0.796924124	0.309469948	-0.162820577	-0.510396539	0.082038581	0.217757975	0.122687906	0.108062946	0.637757684	-0.306652759	-0.105358604	-0.340237036	0.049274655	-0.184076059
OG-102	Tbi_TRINITY_DN59549_c0_g1_i2;Tte_TRINITY_DN22971_c0_g1_i1;Tce_TRINITY_DN104522_c0_g1_i2;Tms_TRINITY_DN27806_c0_g1_i2;Tcm_TRINITY_DN100524_c0_g1_i2;Tsi_TRINITY_DN21670_c0_g1_i1;Tpa_TRINITY_DN138416_c0_g2_i2;Tge_TRINITY_DN37289_c0_g1_i1;Tps_TRINITY_DN90795_c0_g1_i1;Tdi_TRINITY_DN16285_c0_g1_i1	6.50E-63	AGB92925.1;NP_001260390.1	GO:0006357;GO:0007155;GO:0007476;GO:0030178;GO:0031936;GO:0045931;GO:0046331	regulation of transcription from RNA polymerase II promoter;cell adhesion;imaginal disc-derived wing morphogenesis;negative regulation of Wnt signaling pathway;negative regulation of chromatin silencing;positive regulation of mitotic cell cycle;lateral inhibition	crooked legs;CROL BETA;CROL ALPHA;CG5245;GH27971p;CROL GAMMA;meiotic central spindle;zinc finger motif protein;LD05664p;CG11247;FI01120p;LD46233p;CG12299;suppressor of hairy win;Protein suppressor of hairy win;LD15893p;GH09339p;CG6654;CG2202;RE22038p;CG15269	crol;su(Hw);Meics;CG11247;CG6654;CG2202;CG12299;CG5245;CG15269	0	0	0	1	1	1	0.356677204	0.014037773	-0.544575513	-0.039056246	-0.551068534	0.306206561	0.069209523	0.248890347	0.632770611	-0.327359283	-0.352871377	-0.14057673	0.113768096	-0.117194746	0.870424395	0.621450453	0.050593451	0.148959889	-0.25456925	-0.341867909	0.199615931
OG-1020	Tbi_TRINITY_DN61704_c0_g1_i3;Tte_TRINITY_DN14985_c0_g1_i1;Tce_TRINITY_DN98830_c0_g1_i2;Tms_TRINITY_DN26886_c0_g1_i2;Tcm_TRINITY_DN100777_c0_g1_i2;Tsi_TRINITY_DN29849_c0_g2_i2;Tpa_TRINITY_DN139578_c1_g1_i1;Tge_TRINITY_DN41834_c0_g1_i2;Tps_TRINITY_DN90993_c0_g1_i1;Tdi_TRINITY_DN19923_c0_g1_i1	0.00E+00	NP_733216.1;NP_733217.1;NP_733218.1;NP_733219.1;AAN14116.1;AAN14117.1;NP_651569.1;AAF56720.2;NP_733215.1;AAN14113.1;AAN14114.1;AAD38671.1;AAN14115.1	GO:0006470;GO:0006914;GO:0007059;GO:0007165;GO:0007274;GO:0007528;GO:0008340;GO:0019233;GO:0043066;GO:0045498;GO:0051225;GO:0051726;GO:0070328;GO:0097479	protein dephosphorylation;autophagy;chromosome segregation;signal transduction;neuromuscular synaptic transmission;neuromuscular junction development;determination of adult lifespan;sensory perception of pain;negative regulation of apoptotic process;sex comb development;spindle assembly;regulation of cell cycle;triglyceride homeostasis;synaptic vesicle localization	widerborst;AF145696_1BcDNA.LD34343;PP2A-B';RH35136p;LD29902p;CG32568;CG32568-PA	PP2A-B';wdb;CG32568	0	0	0	1	1	1	0.897426209	0.265549509	0.43970248	-0.076473463	-0.069702482	-0.274902553	0.148358554	0.320225357	0.860487384	-0.095890479	-0.22065869	-0.187718914	0.06023828	-0.157891452	0.671558343	0.761520799	0.187235573	-0.008740435	-0.257229736	-0.243783653	-0.079346748
